"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Nicaragua","Swaziland","2014.0","Export","","","",""
"Nicaragua","Seychelles","2014.0","Export","","","",""
"Nicaragua","Syrian Arab Republic","2014.0","Export","","","",""
"Nicaragua","Turks and Caicos Isl.","2014.0","Export","","","",""
"Nicaragua","Thailand","2014.0","Export","8.0","0.39","2786.45","0.06"
"Nicaragua","Tajikistan","2014.0","Export","","","",""
"Nicaragua","Tokelau","2014.0","Export","","","",""
"Nicaragua","Turkmenistan","2014.0","Export","","","",""
"Nicaragua","East Timor","2014.0","Export","","","",""
"Nicaragua","Trinidad and Tobago","2014.0","Export","3.0","0.15","472.53","0.01"
"Nicaragua","Tunisia","2014.0","Export","","","",""
"Nicaragua","Turkey","2014.0","Export","6.0","0.29","21.89","0.0"
"Nicaragua","Tanzania","2014.0","Export","","","",""
"Nicaragua","Ukraine","2014.0","Export","3.0","0.15","113.4","0.0"
"Nicaragua","Unspecified","2014.0","Export","","","0.0","0.0"
"Nicaragua","Uruguay","2014.0","Export","7.0","0.34","66.2","0.0"
"Nicaragua","United States","2014.0","Export","918.0","44.91","2405532.99","48.37"
"Nicaragua","Uzbekistan","2014.0","Export","","","",""
"Nicaragua","Venezuela","2014.0","Export","33.0","1.61","390095.43","7.84"
"Nicaragua","British Virgin Islands","2014.0","Export","10.0","0.49","1319.28","0.03"
"Nicaragua","Vietnam","2014.0","Export","7.0","0.34","6256.03","0.13"
"Nicaragua"," World","2014.0","Export","2044.0","100.0","4973501.43","100.0"
"Nicaragua","Wallis and Futura Isl.","2014.0","Export","","","",""
"Nicaragua","Yemen","2014.0","Export","","","",""
"Nicaragua","South Africa","2014.0","Export","6.0","0.29","711.75","0.01"
"Nicaragua","Congo, Dem. Rep.","2014.0","Export","1.0","0.05","90.7","0.0"
"Nicaragua","Zambia","2014.0","Export","","","",""
"Nicaragua","Zimbabwe","2014.0","Export","1.0","0.05","1.92","0.0"
