"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Netherlands","St. Kitts and Nevis","2014.0","Export","50.0","1.11","747.56","0.0"
"Netherlands","Korea, Rep.","2014.0","Export","2114.0","47.08","4963534.05","0.86"
"Netherlands","Kuwait","2014.0","Export","1416.0","31.54","586518.91","0.1"
"Netherlands","Lao PDR","2014.0","Export","67.0","1.49","3321.24","0.0"
"Netherlands","Lebanon","2014.0","Export","1544.0","34.39","439560.38","0.08"
"Netherlands","Liberia","2014.0","Export","626.0","13.94","52748.04","0.01"
"Netherlands","Libya","2014.0","Export","947.0","21.09","328061.12","0.06"
"Netherlands","St. Lucia","2014.0","Export","177.0","3.94","5989.1","0.0"
"Netherlands","Latin America & Caribbean","2014.0","Export","3248.0","72.34","12568684.81","2.19"
"Netherlands","Sri Lanka","2014.0","Export","774.0","17.24","108488.5","0.02"
"Netherlands","Lesotho","2014.0","Export","45.0","1.0","2322.06","0.0"
"Netherlands","Lithuania","2014.0","Export","2327.0","51.83","968181.95","0.17"
"Netherlands","Luxembourg","2014.0","Export","2706.0","60.27","1450546.23","0.25"
"Netherlands","Latvia","2014.0","Export","2233.0","49.73","564095.22","0.1"
"Netherlands","Macao","2014.0","Export","172.0","3.83","28243.12","0.0"
"Netherlands","Morocco","2014.0","Export","1836.0","40.89","1069493.74","0.19"
"Netherlands","Moldova","2014.0","Export","903.0","20.11","85927.45","0.01"
"Netherlands","Madagascar","2014.0","Export","460.0","10.24","32698.83","0.01"
"Netherlands","Maldives","2014.0","Export","298.0","6.64","11700.77","0.0"
"Netherlands","Middle East & North Africa","2014.0","Export","3709.0","82.61","18125654.21","3.16"
"Netherlands","Mexico","2014.0","Export","1641.0","36.55","3576262.82","0.62"
"Netherlands","Marshall Islands","2014.0","Export","50.0","1.11","5896.09","0.0"
"Netherlands","Macedonia, FYR","2014.0","Export","1196.0","26.64","110511.43","0.02"
"Netherlands","Mali","2014.0","Export","645.0","14.37","82410.66","0.01"
"Netherlands","Malta","2014.0","Export","1907.0","42.47","325100.36","0.06"
"Netherlands","Myanmar","2014.0","Export","218.0","4.86","24734.39","0.0"
"Netherlands","Mongolia","2014.0","Export","360.0","8.02","18350.77","0.0"
"Netherlands","Northern Mariana Islands","2014.0","Export","45.0","1.0","325.8","0.0"
"Netherlands","Montenegro","2014.0","Export","595.0","13.25","86057.25","0.01"
"Netherlands","Mozambique","2014.0","Export","482.0","10.73","83493.49","0.01"
"Netherlands","Mauritania","2014.0","Export","474.0","10.56","354258.96","0.06"
"Netherlands","Montserrat","2014.0","Export","8.0","0.18","282.61","0.0"
"Netherlands","Mauritius","2014.0","Export","831.0","18.51","42376.46","0.01"
"Netherlands","Malawi","2014.0","Export","192.0","4.28","10236.0","0.0"
"Netherlands","Malaysia","2014.0","Export","1762.0","39.24","1227441.48","0.21"
"Netherlands","North America","2014.0","Export","3384.0","75.37","28555657.08","4.97"
"Netherlands","Namibia","2014.0","Export","450.0","10.02","65502.69","0.01"
"Netherlands","New Caledonia","2014.0","Export","501.0","11.16","19602.4","0.0"
"Netherlands","Niger","2014.0","Export","330.0","7.35","41117.17","0.01"
"Netherlands","Norfolk Island","2014.0","Export","3.0","0.07","20.09","0.0"
"Netherlands","Nigeria","2014.0","Export","1779.0","39.62","3498910.86","0.61"
"Netherlands","Nicaragua","2014.0","Export","204.0","4.54","14489.13","0.0"
"Netherlands","Niue","2014.0","Export","3.0","0.07","9.99","0.0"
"Netherlands","Norway","2014.0","Export","3137.0","69.87","4959342.07","0.86"
"Netherlands","Nepal","2014.0","Export","166.0","3.7","20172.81","0.0"
"Netherlands","Nauru","2014.0","Export","7.0","0.16","4.59","0.0"
"Netherlands","New Zealand","2014.0","Export","1510.0","33.63","421675.4","0.07"
"Netherlands","Other Asia, nes","2014.0","Export","1761.0","39.22","3310418.58","0.58"
"Netherlands","Oman","2014.0","Export","1087.0","24.21","427360.63","0.07"
"Netherlands","Pakistan","2014.0","Export","1019.0","22.69","485911.55","0.08"
"Netherlands","Panama","2014.0","Export","872.0","19.42","140957.69","0.02"
"Netherlands","Pitcairn","2014.0","Export","1.0","0.02","0.09","0.0"
"Netherlands","Peru","2014.0","Export","994.0","22.14","326597.84","0.06"
"Netherlands","Philippines","2014.0","Export","1167.0","25.99","563224.36","0.1"
